Soil_Type,Nitrogen,Phosphorus,Potassium
Yellow Soil,15.4546595232595,85.5193379743568,89.1853652846407
Yellow Soil,11.6439293484779,22.6013625706518,96.3257647714872
Black Soil,60.8710250078624,17.4979204678954,53.8485516078274
Laterite Soil,6.96251299127326,32.3544507443043,53.7115638342631
Cinder Soil,89.5026988127523,83.8231562275766,48.2804215536402
Peat Soil,92.9409952199191,24.02893701534,19.8375714828159
Peat Soil,116.707033568363,43.7021118712284,22.8534033468534
Yellow Soil,109.875725355875,84.8254615663026,90.385450684454
Peat Soil,34.9410483867828,47.8862088525565,86.597754669263
Cinder Soil,64.0415400929677,80.46864421936,47.9946983956865
Laterite Soil,30.9516322910207,8.44570936506621,15.9332746165307
Cinder Soil,98.4312527901719,29.4229332056462,45.8360448839478
Peat Soil,88.8305244546441,15.5535695176127,10.0932294048358
Laterite Soil,50.1420642216016,70.1676606300799,74.7976067485962
Black Soil,109.687007169018,57.5433411567,29.3671609951981
Black Soil,31.5510101542484,70.1398969089404,64.6263452086273
Black Soil,18.6474430038249,57.7360457829379,62.8766963105715
Laterite Soil,59.4219872912699,75.5226004765267,56.2142797169269
Laterite Soil,111.088555270963,49.95844904174,33.1416368568971
Peat Soil,47.270094379833,71.4492089383199,57.659325106628
Yellow Soil,65.0527229884295,5.65282759228297,66.2601250984266
Peat Soil,36.3451391922406,26.583207174942,36.2428786374672
Yellow Soil,137.063080482237,61.2834349903803,58.4323647410791
Cinder Soil,12.8435363118349,27.5383553605002,26.4959089617413
Cinder Soil,109.619723100832,15.7016008194188,50.0908332111758
Peat Soil,30.5841975410757,66.1063660401988,48.4353407456519
Cinder Soil,12.0459062621698,68.4674105695092,82.1374872792856
Cinder Soil,83.2725171187634,84.8414942148688,91.7720292839307
Black Soil,64.3130187613107,47.2015858637055,93.4423619945457
Laterite Soil,97.0904781667805,23.600480929661,57.3798188266556
Peat Soil,48.3638906025966,66.7490384116323,57.3461227965315
Yellow Soil,106.199197127625,35.8271112845038,20.8606880989139
Yellow Soil,91.4309028758034,46.1199617266827,24.6974175868348
Peat Soil,68.0572840353641,21.7944604026272,74.2764108997772
Laterite Soil,99.8251309344839,10.341637065207,23.2759766618136
Yellow Soil,112.482184154896,86.8125511750452,31.9719726715487
Peat Soil,42.627827234287,24.2455982409513,24.5963736153565
Peat Soil,49.0501400635333,48.57794329895,45.2580833104032
Laterite Soil,15.7784252400113,13.6470063837582,38.7125116013667
Black Soil,20.9457985722357,8.04881903646338,17.6249358814605
Laterite Soil,75.7728409716677,20.9622531683865,22.8560762869365
Black Soil,104.37889349563,35.8016252345755,58.6907133926469
Yellow Soil,124.89090149805,41.5149136111182,48.7622251996426
Cinder Soil,17.1373542612939,13.5278730313276,15.380446499094
Peat Soil,45.4941929381562,43.3849410342347,90.2401289039762
Cinder Soil,74.6321619454716,38.9813611879935,23.3576016936448
Cinder Soil,136.614066027031,88.7343194818482,23.3964939314501
Cinder Soil,52.7099011586204,52.8329293697273,27.3282288950693
Yellow Soil,107.351150423723,76.7227864838067,93.894087838098
Peat Soil,82.0967094024162,40.3237656145551,77.2077168779413
Peat Soil,84.0928004704131,28.3474167958166,69.592173247723
Peat Soil,70.0636699215863,54.7374844055455,12.3690889954273
Peat Soil,39.7234105775993,18.5740815102776,82.6456130580888
Cinder Soil,96.4231641675433,67.4111409974881,88.2691273817895
Black Soil,41.3801581721224,5.87842323033424,90.786803967026
Black Soil,114.885385029322,73.4556878465749,48.479399948063
Black Soil,23.3966427815135,5.83367219008228,86.4149502387253
Peat Soil,88.5202979532048,33.8295896411528,63.77589755307
Black Soil,34.1684956997442,26.0401699386139,13.1424275188362
Laterite Soil,8.2635890538092,20.961386717641,97.2147754081441
Black Soil,121.245785697663,53.9254377638083,15.8562340679501
Yellow Soil,113.996444540886,46.0994916687157,21.1467423467532
Yellow Soil,43.9494982107038,73.4304314486268,82.2986622148642
Peat Soil,73.7095821034121,36.5094597367396,53.4156582424658
Laterite Soil,125.701010182442,85.3350488496456,20.3169707875687
Black Soil,122.207914592206,86.2730592178899,61.1089563132811
Yellow Soil,33.3807699114006,11.4905491403805,94.9605667555304
Black Soil,66.5536487581523,18.9190649667147,92.3142874334854
Cinder Soil,147.914573084888,42.8694297005794,67.7594608993511
Laterite Soil,29.0371804997168,48.3818548813871,21.6879076353076
Cinder Soil,111.552898209917,48.9985210519753,43.6582021819414
Laterite Soil,16.2210096720511,78.4100559662593,85.1979322032459
Cinder Soil,41.8795160658367,37.3364860132781,66.620758175172
Yellow Soil,58.8280259311676,53.59124351618,85.7846744355603
Cinder Soil,99.0849539023077,58.7101537960296,69.7279384601132
Yellow Soil,43.8163600117839,50.9305244059227,66.878986275366
Black Soil,94.7760110578796,53.6032330043342,10.3504183796643
Cinder Soil,33.457534889424,23.13061603392,19.2591622203344
Black Soil,66.8114071431163,33.1849040763713,45.5666517488816
Laterite Soil,59.1274908373575,60.2363714691714,45.682329685765
Peat Soil,35.2002003371397,67.8026986497611,31.5393616336394
Yellow Soil,149.57396140393,6.2780086468315,67.805753874477
Yellow Soil,73.3549083570531,63.2813134180544,71.1811007288029
Laterite Soil,50.1082922734926,83.3887951903268,76.3160272537749
Black Soil,108.820678449768,79.596423626983,77.1664815756352
Laterite Soil,57.6296111158075,59.4056787332938,74.4792248172334
Laterite Soil,61.5111979841596,45.8549976858881,38.815102684362
Yellow Soil,80.3845760833783,50.8352622850041,40.8485941340009
Laterite Soil,136.104842736237,9.86130879431988,54.7430445577085
Peat Soil,132.996438651785,86.9413358450579,21.9958362224248
Cinder Soil,149.106513410551,89.9344118210974,26.4475524624
Peat Soil,97.1374605209596,61.248735952847,17.8431646018656
Peat Soil,10.2286697374678,74.1125967430899,40.7831418956292
Peat Soil,125.053584087231,29.7309446745834,25.4014486256704
Black Soil,22.225220272076,45.7196076449206,84.610252840236
Cinder Soil,136.58076307773,32.0941443910944,31.8094122864172
Cinder Soil,15.2622001637294,81.6882624486675,38.9790723045579
Laterite Soil,50.4587107885242,35.3966721092422,62.3359370021158
Peat Soil,110.653495662918,70.9822214709371,13.7805330564967
Cinder Soil,124.891333066822,58.9172458705947,95.9203204680355
Yellow Soil,149.285561300344,24.4953213191518,53.4933328915116
Laterite Soil,44.9933077605126,17.4048374497332,20.7489780735939
Peat Soil,8.04502130494879,78.2688160433068,95.7403906813615
Black Soil,69.1238295930982,87.6047528565232,92.6390034788158
Peat Soil,104.951622893021,59.709693751472,30.2690101838175
Black Soil,12.5982420482139,77.0659935798563,99.646659107279
Laterite Soil,139.024693908317,6.97657018528851,35.7927479460989
Peat Soil,144.086469857415,83.4038820497135,47.8702255410289
Black Soil,105.228329901849,60.0496968372697,39.2631775288777
Yellow Soil,97.9473141309776,58.6615982069348,57.8258157220448
Yellow Soil,57.9327471822364,44.0006218429071,66.8773636342673
Black Soil,29.085105569607,38.5044655032667,77.7764688847839
Cinder Soil,17.4645737284577,81.0902919371037,61.637675428253
Yellow Soil,93.8951566061181,42.302979565047,52.745635373423
Peat Soil,17.2882262005124,64.960463373087,88.1946165798561
Laterite Soil,121.028194419287,23.2827331621534,16.4283115132574
Black Soil,58.3777052705441,39.0200889725956,79.119037887738
Black Soil,146.250296688985,58.2214731826678,78.3162103527916
Black Soil,131.788914006744,58.3084548436599,71.8509250986565
Laterite Soil,112.022596692696,21.7714152173247,18.2660489387656
Peat Soil,48.3683866218742,81.872993660276,34.8616470267049
Black Soil,79.0977650457892,84.7722239221298,86.4787046463631
Yellow Soil,103.827510362603,50.7062234020724,71.688639125676
Black Soil,86.1479976703631,54.5682976517095,15.9529663204964
Peat Soil,72.6355679952335,77.8038285919873,50.1129698587754
Peat Soil,82.2267527386326,24.8973134183019,43.7703734295734
Yellow Soil,104.87816182729,84.2256962138232,47.6546113455191
Cinder Soil,33.3731583868867,49.8280294466674,94.0885118530062
Peat Soil,67.9224428656576,48.6695183033682,61.2335363872982
Black Soil,8.62310202055122,57.6793436516609,10.9153789147588
Yellow Soil,10.4236265467263,66.2032403165795,65.3513628069992
Cinder Soil,27.449156273537,14.8980414950148,93.522279653453
Laterite Soil,5.13885656951493,43.6123555274449,69.830347018587
Cinder Soil,117.100267808703,66.1360508145485,39.032332375664
Yellow Soil,94.2982199892331,19.7893706000582,62.6579456763484
Black Soil,106.990348662475,54.7811997249088,39.0914429586405
Black Soil,10.3090200553673,68.7575011893785,18.4903179624861
Black Soil,12.8358269246339,17.5298789384658,66.8484298536089
Cinder Soil,134.110755075227,30.5068496928793,25.0399613371957
Yellow Soil,72.5343210713692,68.7691713083076,10.575372586828
Peat Soil,94.1184519890708,9.65920359188512,39.7627307203173
Yellow Soil,41.0419260819316,28.0499242565773,39.0331668382208
Yellow Soil,72.0789508849244,61.9958808200003,83.9502994948052
Black Soil,132.768420182726,67.9249487228929,32.2836006173227
Peat Soil,25.2488929770075,81.1477608770973,70.3457633325511
Black Soil,119.790771875657,86.8468021567562,67.1660118715158
Laterite Soil,136.857323561775,49.1335924946297,95.0477393045969
Black Soil,113.736258953723,10.4419650581362,56.6079625228397
Black Soil,32.3351474730071,50.2999051125855,40.9490176565507
Cinder Soil,44.6030768673562,26.8333613261328,17.0074991455725
Peat Soil,132.618605298334,85.1401386295441,25.7071236447657
Yellow Soil,121.941117486773,46.0483456631392,86.6145856229579
Yellow Soil,102.971481923323,24.6641323557026,46.5011916925315
Cinder Soil,144.198974024007,33.6161670366316,28.4727636043316
Black Soil,46.2863308174146,33.7414032615337,68.7833569682352
Yellow Soil,15.4580806414682,74.4167848985272,70.459411149882
Laterite Soil,76.0743212349786,84.489371943277,35.532453809189
Laterite Soil,68.5708240395321,28.9123665261024,75.7376329960728
Yellow Soil,129.767789791231,6.15297766542512,56.4782782462483
Yellow Soil,144.85274872633,15.0975484998873,63.8721572929538
Yellow Soil,33.6372923590748,8.81289324832661,79.4695312366278
Black Soil,96.6038573509078,27.9170034814815,59.9433686933996
Peat Soil,5.47216077998664,42.8620923990854,72.3655123678976
Peat Soil,42.0569086792858,83.2445092681915,91.6523857703117
Peat Soil,113.496264495947,42.3170396323133,25.218461111788
Yellow Soil,78.9953365233201,8.73970849376682,32.484952424801
Cinder Soil,131.019065957261,12.128472372495,90.4407027831767
Peat Soil,127.100645968046,53.6465994035537,46.8062531070247
Black Soil,14.4454917735463,29.4980957745902,72.051495586345
Peat Soil,63.599749178668,12.5866660179902,57.6615530926576
Cinder Soil,67.5467730351067,52.2939140783588,71.9589018489663
Black Soil,83.8703608885827,53.1053775365729,56.290139103976
Black Soil,21.8440215710034,83.7090643683964,82.3387896042223
Black Soil,83.1106195005636,64.8153404266783,61.3449695152463
Cinder Soil,55.5721863539964,19.5089256332763,34.9468309593621
Cinder Soil,15.425325290485,78.6979957607517,66.5812076247302
Yellow Soil,38.5445514720015,23.5190824639375,57.3668249076382
Cinder Soil,118.430637400582,48.4487082568226,82.6474451004623
Yellow Soil,80.2018015735891,67.0055345509884,95.9954793172844
Black Soil,77.2196870287715,39.0918864065462,31.6983750673588
Peat Soil,97.2220965186634,72.9486185916111,82.0784267109351
Cinder Soil,19.3018716654682,49.7098621610175,31.7718442722852
Laterite Soil,147.889573683325,88.6276815485475,91.4813745947651
Laterite Soil,136.338616979865,55.7319321609324,37.6685798948819
Black Soil,53.8158059551188,45.3376698899527,20.4190491372818
Peat Soil,66.1370930086815,31.3818210962843,66.9141230610349
Cinder Soil,128.461879458583,41.7615281225942,46.6846311363874
Black Soil,9.17830986047304,13.3692135787411,52.8867777554845
Cinder Soil,53.3664080276483,14.8346399353731,48.2714870030885
Black Soil,76.5244567196702,11.707376340612,50.6256860916054
Black Soil,44.4146021302913,59.1279485047285,76.9049257377283
Cinder Soil,148.386279712292,47.1289097437412,11.258336632411
Cinder Soil,99.6032370837255,75.6215008687021,45.6590698654837
Peat Soil,85.7580164588538,51.510507859791,43.9175458841396
Cinder Soil,96.3295283502364,53.9180290515428,83.0402824063378
Yellow Soil,32.7036323879671,57.0552602713896,34.5515133501031
Black Soil,142.817271798133,67.2499695269259,54.3131934956078
Yellow Soil,53.268519705177,62.1411364209076,27.7752573589618
Peat Soil,90.8618782360058,45.1384169184106,86.9211281201549
Peat Soil,33.4094875082386,32.4136438937234,96.6866218029644
Cinder Soil,139.747345292845,70.7061414281026,91.9357695514312
Laterite Soil,15.7121383297623,51.174098451271,37.1188048820276
Black Soil,62.2172568576749,44.4877115055542,71.0224433354379
Laterite Soil,61.1714836627005,11.8616598635047,60.1904981052705
Cinder Soil,112.006439113397,14.1371560723662,85.8819218054738
Yellow Soil,145.387694979422,24.1371139172243,72.3237587785236
Peat Soil,112.939046258399,14.1617294692153,29.2340234719205
Black Soil,128.798833666039,27.662762249642,21.92647759685
Peat Soil,81.6787556335549,73.5556550974569,92.8977769357473
Black Soil,53.979474662947,22.8678454408996,48.2875824019289
Cinder Soil,131.790196111907,17.0470829278514,70.4791013641084
Black Soil,17.203245050888,84.3575104939151,94.5965526739292
Yellow Soil,83.2957740773327,29.3821188046781,18.624249792922
Laterite Soil,21.7231590967114,63.9990661515759,33.4523494383463
Peat Soil,114.565112976363,53.8639074334135,64.977729368141
Laterite Soil,69.4930987642072,74.7087010036945,90.9715843132969
Cinder Soil,18.3378768190096,11.38062920452,19.236975748611
Peat Soil,94.654842087005,45.8599767007718,64.3654839129904
Black Soil,146.315680086805,9.17348188235621,89.3944908581341
Cinder Soil,129.653364675713,62.4331483938951,12.5468012384904
Peat Soil,43.4674462160153,52.9857120656896,87.5602483803675
Cinder Soil,139.093647543994,41.293218977385,26.0495113926674
Laterite Soil,117.762402819937,7.21623862875006,85.5077122708744
Yellow Soil,82.0658768866863,20.844740801151,29.1878989102388
Black Soil,40.6589653767494,40.7693261207422,82.6791603420897
Laterite Soil,37.1276638488223,37.4046201608247,98.5436490263283
Black Soil,51.9071066593114,11.5269096189156,91.1274866574499
Cinder Soil,62.1557151968999,28.6825110863034,25.6581139532603
Peat Soil,102.728884046113,7.88532087352183,28.5684310767957
Laterite Soil,39.2508676547417,35.9722297006523,86.7687883894824
Cinder Soil,62.6549198497544,43.9100338771283,68.307335188474
Laterite Soil,138.269429049656,63.3246596901316,83.6840271013447
Peat Soil,110.48141939082,65.7723954779303,54.8410342313912
Peat Soil,14.869555338071,80.4546032306316,89.5560010156742
Laterite Soil,138.673180708287,41.1011612448565,79.2109528878271
Laterite Soil,64.8548682731232,57.3752937078256,30.7007515672883
Yellow Soil,109.323033402603,48.2801199682655,24.5497141895118
Black Soil,18.6390549081634,7.6771899031621,52.3240508432029
Peat Soil,22.7885352245141,83.3144364402397,69.8097384477172
Peat Soil,99.108406816763,80.184065527505,70.2323340328333
Black Soil,26.5371759014698,72.9490249805259,91.7046931716888
Laterite Soil,64.4596005526189,63.6094995418297,19.1158028219999
Laterite Soil,139.920398655074,44.8775661787472,26.1618691134312
Cinder Soil,127.859547120034,60.7320988814084,89.2096367511491
Black Soil,96.0509987576443,62.9014175036648,39.4648406469817
Cinder Soil,109.110394647148,33.1961302529157,91.9820196150948
Yellow Soil,74.685725945938,15.3313248023493,15.0390550074352
Yellow Soil,66.2994681514601,58.9740668061173,81.4327476809985
Black Soil,57.5566585043784,17.8174184397165,84.3260765878979
Laterite Soil,7.30991552627538,85.3900004241454,70.2919104664051
Cinder Soil,123.771835632951,5.34551789411713,16.1224031173347
Black Soil,76.9706350233182,26.3691865681601,98.3714553632582
Cinder Soil,50.9801424779303,46.8926436586102,79.6539207257058
Cinder Soil,81.842410948602,29.9218107039478,37.5884648424578
Laterite Soil,111.916664759227,17.5068049596783,31.5266096661686
Laterite Soil,93.5454892628399,77.3623798818976,72.2479669293883
Cinder Soil,87.2726406162994,39.380864416479,25.470686191164
Peat Soil,148.870721525421,81.8721457825726,67.7423382556084
Yellow Soil,132.24188027267,12.7661101475656,32.9469891383952
Black Soil,115.596517574037,63.3723185880725,98.7918161616919
Peat Soil,146.476715553704,42.8631492937403,81.9456470229566
Peat Soil,120.281257637881,41.1822178879002,47.6040463485703
Yellow Soil,94.3964053457214,74.2089075261302,61.6480345965424
Yellow Soil,107.262097894758,42.6542729098906,87.1209301644105
Cinder Soil,136.855914310831,16.7972389954364,35.6687592178353
Black Soil,139.152199859635,22.0713481450852,36.0788890601978
Laterite Soil,90.4680187560857,18.5658852929384,14.4543854491236
Cinder Soil,79.2056069851036,70.0345195971611,86.2139302594266
Cinder Soil,55.4718839352508,36.6999516801106,21.8679671171502
Cinder Soil,99.6477551030736,75.9862010483726,32.002374229948
Peat Soil,30.952781013794,71.2250407954253,43.4676074502239
Cinder Soil,119.369010169626,70.6955199575377,31.068317027697
Peat Soil,51.3371265123734,84.0960238862835,50.1182743165985
Peat Soil,86.4981138866518,85.6415928202478,11.5124009556759
Yellow Soil,63.0503029188402,54.2079187594809,25.0231539435465
Yellow Soil,61.8140037745749,35.6370202254588,20.5778683413601
Cinder Soil,56.8757838668058,84.0542372109177,32.4383993432902
Laterite Soil,93.4431744672539,69.8124563379981,53.1897005511597
Peat Soil,55.81341147206,31.0887185847087,54.8483322227239
Black Soil,127.711172424985,25.4674667760654,40.364578436148
Peat Soil,74.0034142284439,19.6651518121712,39.5709200783773
Laterite Soil,61.4724268887613,56.9288821928863,85.4589201574362
Black Soil,145.050668439439,53.8156764850655,78.8328966950254
Laterite Soil,145.805803615825,41.8081166988941,25.1885856397105
Yellow Soil,75.4198775011166,70.5108393340267,67.040028400848
Peat Soil,139.370651281556,59.3107264507133,20.0697229871366
Cinder Soil,101.333319150663,70.3752973488168,99.825175055622
Yellow Soil,5.99414884468845,32.0293565560881,17.6939956816433
Laterite Soil,81.3647420910543,31.5830074474786,92.50780430079
Laterite Soil,29.7172162038843,56.4868328428764,18.9699189331155
Yellow Soil,71.7332548371561,80.0260692146527,71.2232438646557
Laterite Soil,99.9303635880434,71.9551582437544,24.6540321992274
Yellow Soil,73.0013822378977,75.3220873015437,47.376862141623
Peat Soil,25.8369343982957,40.9758222081619,30.6704520210939
Laterite Soil,95.2451331459554,13.0985567959276,66.346162604668
Yellow Soil,148.954286726162,47.9698366879664,66.7548428776922
Cinder Soil,140.764156511553,60.1481757820261,68.0032609550115
Peat Soil,88.0587382725017,23.3691937647313,70.0605410635601
Laterite Soil,126.786795338671,76.8156961306518,86.4868509882307
Black Soil,58.2782329009965,45.4824079029491,22.256938405608
Black Soil,148.891614304396,35.6787973855302,36.4467191011421
Cinder Soil,87.1663533011212,41.8159524414478,55.9885896831993
Peat Soil,93.2153150712618,46.2431167877805,40.734298703901
Black Soil,63.1568563400712,86.7713185634279,75.4956130799521
Black Soil,145.300618731025,19.560008049737,52.2888937403679
Peat Soil,59.1688836091595,11.4105995173907,27.7039930332518
Laterite Soil,138.262066915804,55.8979655129526,80.0706372880419
Black Soil,113.013387118591,28.5698107994868,83.857906978184
Black Soil,43.3917215958321,26.4082281672279,55.0950971318501
Yellow Soil,41.0995262924988,12.0161035613973,49.2738930263407
Yellow Soil,109.484301211693,83.4114518111267,19.0249323627161
Peat Soil,148.422236212862,78.0066196288637,80.2978111468816
Peat Soil,106.558430974427,45.8677894445128,55.5661665111089
Yellow Soil,51.003566987071,38.9702578021003,59.3259879821516
Cinder Soil,87.1322768667675,52.0791388904157,10.2217554041045
Black Soil,116.796518971889,46.7979833129281,18.6913220511158
Yellow Soil,75.3627224302435,87.371275113654,40.3605337114959
Cinder Soil,142.868317535344,25.8799654776757,32.991097577632
Peat Soil,56.7964430538752,28.6846004791708,98.0444193842069
Cinder Soil,13.9420685403974,87.5208323158913,36.0629139761548
Yellow Soil,39.4939558761351,47.7605051129149,89.9620368125445
Black Soil,62.2820408802889,31.663654003073,40.5262873136379
Cinder Soil,127.843279770291,62.7217590964924,82.4577865619575
Yellow Soil,133.021334613786,60.3968405888254,88.7858424912397
Peat Soil,108.032198297908,14.8702549687332,88.0588421077383
Laterite Soil,75.5891867576565,59.5723644484203,58.4948311263099
Cinder Soil,105.379691675522,37.7735869008414,27.9443787375318
Laterite Soil,107.79461008639,80.9627247267745,86.7992700880086
Laterite Soil,114.333808638835,56.9068619109802,17.7387274345569
Laterite Soil,57.0709625577735,9.19260882472738,73.3885903032742
Cinder Soil,143.228648998643,20.8577438427999,39.1734357648499
Cinder Soil,5.47108955090818,67.5773059480542,68.0267753633619
Black Soil,21.4142711021713,7.83942322325201,97.5352077689451
Yellow Soil,90.0666966397746,32.3023123165817,19.9191429723181
Black Soil,129.555388868031,75.828008656823,82.4371822411885
Yellow Soil,91.0440183790306,43.7937724317745,35.4838859025011
Laterite Soil,28.3895310838208,6.990493191534,78.9871411591901
Cinder Soil,64.0493572970694,51.6228545805434,92.2452578377416
Laterite Soil,12.4173754608437,27.8715884750501,14.7053765883096
Black Soil,29.4662871056534,32.4060950453687,25.1875965954239
Black Soil,5.6506225894592,43.336244203949,69.4806986512412
Laterite Soil,80.5768235471436,28.457845717841,42.1723948453574
Laterite Soil,102.901837733559,55.2547611387088,30.1614867531541
Cinder Soil,69.6435954162248,83.3308245065274,84.4016346168124
Yellow Soil,138.164064986064,48.8065858626703,84.4663373228019
Laterite Soil,75.5201695212508,85.720031630531,28.5109498071748
Peat Soil,33.4957483787823,35.6206188561251,25.1559662744975
Peat Soil,133.390725578003,23.1904368109024,11.4592658554039
Laterite Soil,124.351314691631,61.8464566254266,26.9952010464364
Yellow Soil,78.419076841622,51.7690446096901,27.2686679732545
Black Soil,52.4703876885296,45.046598452106,91.6797157339192
Laterite Soil,48.2626591467914,84.6075758990427,28.351766361955
Peat Soil,22.5326153892668,44.5502474464257,90.4594925896563
Cinder Soil,149.656922756274,48.5015925264804,37.9132906559033
Black Soil,108.251835576631,19.2763055161478,95.2028599054034
Peat Soil,60.025060835473,31.7581831318241,18.1334382733952
Black Soil,6.49769019334971,47.1563765113261,89.1467280826214
Cinder Soil,134.746731378648,43.9138836916015,83.2929620827126
Peat Soil,143.26927277696,29.343352069642,42.046380947764
Laterite Soil,142.214590112312,6.87253462194417,26.9346222600292
Peat Soil,138.623201151594,15.6791250802736,12.8697897999333
Peat Soil,145.597264969341,80.1601386678845,58.6882983685145
Laterite Soil,97.564353530627,33.7698432600582,69.3742058689004
Cinder Soil,90.6189644857608,14.8769596879097,30.807248659449
Peat Soil,7.63717700739568,62.4985082226432,51.1834097463503
Peat Soil,135.524502624435,64.6711502902606,69.2459997216871
Black Soil,113.455299092978,49.6047586231367,73.7732773030652
Yellow Soil,102.410472810516,56.2935720043707,55.8321250981696
Peat Soil,34.8750708156205,23.1089529670108,60.6931929525989
Black Soil,95.7578167671465,9.25659266100613,74.4010583248543
Cinder Soil,89.1994832543314,14.6967997286724,71.1343707174286
Peat Soil,13.1860965813163,21.4956842995745,64.940193577179
Yellow Soil,108.046966455806,68.5507626395327,15.3885171719427
Peat Soil,141.562204177181,12.0559345299631,42.1592005930819
Black Soil,148.994959599992,42.7047366068277,31.9641367136837
Black Soil,5.87907991575158,88.3725369359743,93.0603349655701
Cinder Soil,20.3470458137798,76.0746106740311,15.4327920036102
Cinder Soil,102.630535650768,5.6120795926776,31.2728566047532
Yellow Soil,19.5948471517519,66.1272799043064,13.6491746937539
Laterite Soil,109.088228291718,49.7595898556077,23.8217122230106
Laterite Soil,117.857807616546,74.5216930858187,45.1828782959091
Laterite Soil,119.218100706392,58.9269473776061,70.848492483005
Black Soil,27.3788883697646,43.4847767954468,75.9079559664208
Yellow Soil,7.68427545573058,24.1475989049437,65.5163866875004
Yellow Soil,46.6326796295466,69.2963688880277,22.787797189621
Yellow Soil,135.365749541585,12.5871110973699,83.2774048744117
Black Soil,75.3560805056144,69.2831286975597,97.4583631945919
Laterite Soil,148.121092049497,11.7256550810169,70.6563656478341
Yellow Soil,99.9725758491812,69.2366303246747,83.7102485818363
Cinder Soil,96.7957387348567,80.7458278258913,68.3810857510558
Laterite Soil,70.0506738100852,49.1213386797036,35.6928027920249
Laterite Soil,82.5018711091274,46.9111452028283,13.013987148729
Black Soil,19.4653307219787,88.5784257028041,29.3390491564307
Cinder Soil,51.6027994458656,76.0980166234676,66.0475988003461
Peat Soil,83.6211107456139,65.7131084747498,48.3910113633963
Black Soil,60.348785637273,25.641740435215,45.4291991298514
Cinder Soil,101.615491343492,26.9303294135785,53.6196279942392
Laterite Soil,121.309164484514,22.2333182717194,57.2292887938031
Black Soil,79.1468057224317,55.5689409594147,95.6839443899033
Laterite Soil,75.4576041386678,63.3465758187875,59.7687987693351
Laterite Soil,66.1931447879135,80.4057923351174,41.0617760877602
Yellow Soil,13.1637727796033,39.2613679772001,73.3476739951696
Yellow Soil,128.256810572066,66.0159249511745,89.5576991709008
Peat Soil,52.0004219053624,62.046203681963,48.8357710554275
Yellow Soil,43.3657915060313,12.2984416888386,52.9996690357601
Yellow Soil,48.6277354798676,81.3494588831743,38.8267558961528
Yellow Soil,61.927233819175,66.9299961471511,65.9248983305218
Cinder Soil,112.399966846354,41.2724487552378,25.7736032290043
Black Soil,140.830532686296,14.178140607611,24.865755285825
Peat Soil,36.4951593684832,6.33862583815513,96.1076727540029
Peat Soil,105.459287222715,45.4395726390865,99.9964801687834
Laterite Soil,124.769729242149,37.4365585756269,36.2173095202048
Black Soil,55.981114694902,44.3873475515247,11.3995355210998
Peat Soil,15.6229683507609,77.9784148754041,23.7093832807576
Peat Soil,15.6627298596642,14.3217474337406,69.2022921007616
Cinder Soil,99.5003928766668,78.0716371727156,28.7728210431002
Peat Soil,55.0123955988826,35.3303978809439,79.5448053234356
Laterite Soil,99.9689675905955,10.0884465272706,46.7467564191719
Laterite Soil,32.8179803656963,10.578851945427,39.1712873920229
Cinder Soil,140.403535639027,72.6374610505406,26.2930770227187
Laterite Soil,28.568253554606,49.1717191269335,96.1976108976905
Peat Soil,143.623397391139,78.1513194841493,83.590192396374
Laterite Soil,35.4031827222786,64.5618775460938,98.752704717368
Cinder Soil,49.3144860861428,81.1018148620572,47.2066089040362
Laterite Soil,36.3474706530657,27.4107871502702,76.5333833753849
Yellow Soil,78.9308716416289,17.2738904757017,97.5317170579607
Laterite Soil,95.1846867149729,64.1329314848479,84.8526642838488
Cinder Soil,121.96160252474,47.0664594633933,13.9228552447054
Yellow Soil,69.5920686819181,18.8925697060729,88.6624259870967
Laterite Soil,62.7089940350819,74.3300354221636,34.8649019032985
Yellow Soil,34.6093599832639,32.038248965555,73.8352270697771
Yellow Soil,29.6302831923868,20.6603480992925,96.0195328021837
Cinder Soil,54.9624083151589,61.2378622561448,93.6602926307182
Laterite Soil,128.196749852593,12.2398583661168,87.6926655963448
Cinder Soil,118.341799433273,62.7358018306651,96.3184318616773
Cinder Soil,70.6894518370866,45.1472080659959,41.5237100938706
Peat Soil,34.3151927519638,62.767738471044,73.634141722647
Peat Soil,133.485723229964,17.2978894967682,71.6215828071661
Peat Soil,116.155876496112,45.3703249980475,69.3929572915457
Black Soil,19.2907779463644,44.3511334848938,19.9426432345644
Yellow Soil,95.8001080216064,43.9001431630229,46.8389485540065
Black Soil,38.6269043796292,42.2151754895508,82.1362653189795
Yellow Soil,106.833048472413,89.6665222969741,99.3171751590959
Black Soil,27.7065807929397,42.7246991753742,14.2874476433885
Yellow Soil,17.5896377103975,28.1391018340683,99.5772468144518
Yellow Soil,17.6495196459176,84.1656674217476,95.9817111237026
Peat Soil,83.1894721343032,60.5553797761003,67.6394514914465
Laterite Soil,74.8245884638814,25.2115777443866,30.6547332540049
Black Soil,141.905123901138,53.3592220647395,38.0592197637337
Laterite Soil,131.67052470087,55.3566098754706,76.2079677378566
Laterite Soil,43.1692380872177,85.9643548075456,32.2011211379009
Yellow Soil,62.1809923790198,21.6478499821641,81.9291921372814
Peat Soil,128.147159530638,30.4219804675755,61.69280927182
Cinder Soil,97.6067819508649,83.5954992766914,30.3676797732723
